"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202006","GBA","Tigre",4,240,130,505423,"USD","Departamento en venta de pozo de 4 ambientes con dependencia y kit opcional de piscina con hidromasaje y deck en Vilago, Nordelta","Departamento","Venta",-34.3967647,-58.6476628
"202006","GBA","Tigre",4,255,138,508909,"USD","Departamento de 4 ambientes con dependencia con kit opcional de mini piscina con hidromasaje y deck","Departamento","Venta",-34.3967647,-58.6476628
"202006","GBA","Tigre",5,135,107,358000,"USD","Departamento en venta en Las Piedras, Nordelta","Departamento","Venta",-34.4366944947,-58.643192628
"202006","GBA","Tigre",5,290,110,240000,"USD","Departamento en venta en Lago Escondido, Nordelta","Departamento","Venta",-34.4121872261,-58.6775621204
"202006","CABA","Comuna 14",5,192,174,1050000,"USD","Torre Aisenson - Av. del Libertador 5200 - Belgrano - Capital Federal","Departamento","Venta",-34.562966,-58.4396129
"202006","CABA","Comuna 13",5,130,128,400000,"USD","Departamento en Venta","Departamento","Venta",-34.560281,-58.4554398
"202006","CABA","Comuna 13",5,302,266,1100000,"USD","Impresionante Penthouse - Belgrano","Departamento","Venta",-34.559377,-58.454803
"202006","CABA","Comuna 2",6,140,140,480000,"USD","Edificio de CATEGORÍA estilo francés en Recoleta. Luminoso","Departamento","Venta",-34.5901989,-58.387919
"202006","CABA","Comuna 1",6,131,123,260000,"USD","Venta depto 6 amb Monserrat! Apto profesional","Departamento","Venta",-34.611969,-58.383094
"202006","GBA","Pilar",6,1500,275,529000,"USD","CASA DE DISEÑO 6 AMB EXC CALIDAD DE CONSTRUCCIÓN","Casa","Venta",-34.468704,-58.956926
"202006","GBA","Pilar",8,280,250,410000,"USD","Casa - Club De Campo Pueyrredon","Casa","Venta",-34.441292,-58.8581868
"202006","CABA","Comuna 1",6,190,170,350000,"USD","Casa en Venta","Casa","Venta",-34.6243945,-58.3769854
"202006","CABA","Comuna 1",7,294,255,1000000,"USD","Excelente torre, cochera, terraza, seguridad 24 hs, impecable estado","Departamento","Venta",-34.5886655776,-58.3847167772
"202006","CABA","Comuna 15",7,257,257,390000,"USD","Departamento - Caballito","Departamento","Venta",-34.6064647,-58.4387588
"202006","CABA","Comuna 14",1,30,30,87000,"USD","Espectacular Monoambiente en Av. Cabildo a muy buen estado C/ coc separada","Departamento","Venta",-34.5736701,-58.4386367
"202006","CABA","Comuna 13",1,40,36,19000,"ARS","DIVINO MONOAMBIENTE A ESTRENAR EN ALQUILER","Departamento","Alquiler",-34.5830831,-58.4481086
"202006","CABA","Comuna 13",1,53,45,22000,"ARS","Alquiler  departamento 1 ambiente a estrenar - Belgrano -","Departamento","Alquiler",-34.559804,-58.449174
"202006","CABA","Comuna 3",1,35,33,14000,"ARS","Av. San Juan 1874 monoambiente a estrenar APTO PROFESIONAL","Departamento","Alquiler",-34.6228926,-58.3925176
"202006","GBA","San Fernando",2,46,46,13000,"ARS","PH - San Fernando","PH","Alquiler",-34.4420865,-58.5606272
"202006","CABA","Comuna 2",2,66,50,19000,"ARS","Departamento 2 ambientes con patio - En Alquiler - Zona Once","Departamento","Alquiler",-34.5996032734,-58.404165254
"202006","GBA","Tigre",2,56,46,18000,"ARS","Departamento en alquier, pleno centro de Tigre con amenities","Departamento","Alquiler",-34.432585,-58.5689048
"202006","GBA","Tigre",2,49,44,99000,"USD","Venta departamento 2 ambientes Tigre Chico  con dos cocheras","Departamento","Venta",-34.4299344514,-58.5781186873
"202006","GBA","Lanús",2,50,44,17000,"ARS","Departamento en Remedios De Escalada","Departamento","Alquiler",-34.726748865,-58.3984618596
"202006","CABA","Comuna 5",2,71,46,120000,"USD","2 AMB AL FRENTE LUMINOSO A 2 CUADRAS DE AV RIVADAVIA BALCON TERRAZA CON PARRILLA","Departamento","Venta",-34.6151144,-58.421772
"202006","CABA","Comuna 14",2,45,40,22500,"ARS","Departamento - Belgrano 2 AMB.C/COCHERA FIJA","Departamento","Alquiler",-34.5753621,-58.4394965
"202006","CABA","Comuna 13",2,40,35,20000,"ARS","2 amb piso 20 amenities","Departamento","Alquiler",-34.5548332,-58.4612959
"202006","CABA","Comuna 10",2,45,40,18000,"ARS","ALQUILER 2 AMBIENTES FRENTE. BALCON C/PROTECCION. LAV. INDEP SUPER LUMINOSO","Departamento","Alquiler",-34.6284303,-58.4894206
"202006","CABA","Comuna 1",2,45,45,24000,"ARS","Amplio Loft de dos ambientes amoblado, luminoso en plena Recoleta","Departamento","Alquiler",-34.5943246,-58.3857832
"202006","CABA","Comuna 6",2,54,51,195000,"USD","Departamento venta 2 ambientes Caballito Palmera","Departamento","Venta",-34.6280613814,-58.4295228538
"202006","CABA","Comuna 2",2,40,40,19000,"ARS","Amplio dos ambientes en piso alto sobre Av. Cordoba - Apto profesional","Departamento","Alquiler",-34.5995503,-58.3888769
"202006","CABA","Comuna 12",2,45,45,19000,"ARS","DEPARTAMENTO DE 2 AMBIENTES EN ALQUILER VILLA URQUIZA","Departamento","Alquiler",-34.5772218,-58.4781751
"202006","CABA","Comuna 3",2,43,40,18000,"ARS","Departamentos dos ambientes en centro","Departamento","Alquiler",-34.6040339346,-58.395239327
"202006","GBA","General San Martín",3,317,143,120000,"USD","Casa - Villa Ballester - Casa Tres Ambientes lote 8.66 mts x 36.66 mts -","Casa","Venta",-34.538085,-58.5489034
"202006","CABA","Comuna 13",3,92,76,268200,"USD","LOMAS DE NUEZ EN POZO TRES AMBIENTES A METROS DE CABILDO","Departamento","Venta",-34.5479774262,-58.4683496148
"202006","CABA","Comuna 14",3,75,73,295000,"USD","DEPARTAMENTO DE 3 AMBIENTES CON DOS BAÑOS  BALCON CERCA DE BOSQUES DE PALERMO","Departamento","Venta",-34.5731436,-58.4219268
"202006","CABA","Comuna 3",3,39,39,54900,"USD","Oportunidad! 3 ambientes 39m2 a reciclar. Consultar posibilidad de financiación.","Departamento","Venta",-34.6186031,-58.4063973
"202006","CABA","Comuna 5",3,70,48,135000,"USD","VENTA 3 AMBIENTES CABALLITO  BALCÓN TERRAZA","Departamento","Venta",-34.6111469,-58.431064
"202006","CABA","Comuna 14",3,50,50,26000,"ARS","Pacheco de Melo y Coronel Diaz departamento de 3 ambientes muy luminoso","Departamento","Alquiler",-34.5843801,-58.4053948
"202006","CABA","Comuna 1",3,110,101,100000,"ARS","Alquiler de 3 ambientes - amoblado","Departamento","Alquiler",-34.6034381,-58.3632729
"202006","GBA","La Plata",4,100,85,150000,"USD","COMPLEJO DU CITY BELL. DOS DORMITORIOS CON AMENITIES","Casa","Venta",-34.8807630569,-58.0640022153
"202006","GBA","San Isidro",4,90,86,230000,"USD","Casa - Martinez","Casa","Venta",-34.5017100501,-58.5135254565
"202006","CABA","Comuna 14",4,188,170,750000,"USD","Venta Piso 4 ambientes c/ dep - Totalmente reciclado - Inmejorable ubicación","Departamento","Venta",-34.5651333,-58.4419416
"202006","CABA","Comuna 15",4,69,69,153000,"USD","VENTA DEPARTAMENTO 4 AMBIENTES EN AGRONOMÍA. OPORTUNIDAD.","Departamento","Venta",-34.5950398,-58.4942924
"202006","CABA","Comuna 2",4,90,82,37000,"ARS","Alquiler 4 ambientes con cochera - Alto Palermo","Departamento","Alquiler",-34.5880489,-58.4083151
"202006","CABA","Comuna 15",4,160,140,390000,"USD","ESPECTACULAR DUPLEX C BALCON TERRAZA Y PARRILLA","Departamento","Venta",-34.5961911,-58.4376607
"202006","CABA","Comuna 15",4,85,77,25000,"ARS","DEPARTAMENTO 4 AMBIENTES AL FRENTE CON BALCON 2 BAÑOS","Departamento","Alquiler",-34.5983335,-58.4823505
"202006","GBA","Pilar",5,280,230,300000,"USD","Casa - Alquiler - Venta - Mayling Club De Campo - 3 suites - playroom","Casa","Venta",-34.4379094,-58.8766822
"202006","GBA","Pilar",5,280,230,45000,"ARS","Casa - Alquiler - Venta - Mayling Club De Campo - 3 suites - playroom","Casa","Alquiler",-34.4379094,-58.8766822
"202006","GBA","Tigre",5,242,200,125000,"ARS","Casa - Los Sauces","Casa","Alquiler",-34.4067207396,-58.6649949678
"202006","GBA","Tigre",5,304,254,95000,"ARS","Casa  en Venta/Alquiler - Barrio El Encuentro - Bancalari","Casa","Alquiler",-34.4271133,-58.6639133
"202006","GBA","Tigre",8,640,550,1590000,"USD","Casa en Venta - Barrio El Golf - Nordelta","Casa","Venta",-34.40922656,-58.6627426064
"202006","GBA","Vicente López",8,320,300,489000,"USD","Venta  casa 5 /6 dormitorios con dependencia. Pileta, jardín y quincho. Florida","Casa","Venta",-34.5331429,-58.4890472
"202006","GBA","Vicente López",8,490,450,1650000,"USD","Venta - EXCELENTE  CASA CON  ESTILO ITALIANO  - Vicente López","Casa","Venta",-34.5331687,-58.4723174
"202006","GBA","Pilar",1,29,29,65000,"USD","Venta con Renta! Monoambiente Paseo Champagnat","Departamento","Venta",-34.4479439,-58.919328
"202006","CABA","Comuna 13",1,43,37,129000,"USD","Venta departamento 1 ambiente divisible  - Sol de Nuñez - Entrega septiembre 2020","Departamento","Venta",-34.5370953,-58.4673561
"202006","CABA","Comuna 13",1,60,57,27900,"ARS","Departamento - Palermo","Departamento","Alquiler",-34.5738889,-58.4420627
"202006","CABA","Comuna 14",1,32,29,104000,"USD","Monoambiente en Palermo Hollywood en venta. Entrega fin 2019. Sum, Parrillas y más.","Departamento","Venta",-34.5738509,-58.4410154
"202006","CABA","Comuna 13",1,51,45,32000,"ARS","Alquiler Departamento a estrenar ambiente divisible -Torre Liberateur-  Belgrano Barrancas","Departamento","Alquiler",-34.5605292,-58.4483653
"202006","CABA","Comuna 13",1,36,33,117000,"USD","Venta monoambiente apto profesional - Belgrano","Departamento","Venta",-34.5682512281,-58.4563216196
"202006","CABA","Comuna 12",1,37,34,97000,"USD","Departamento 1  ambiente *APTO CRÉDITO* - Saavedra","Departamento","Venta",-34.5527373,-58.4775187
"202006","CABA","Comuna 12",1,62,42,125000,"USD","DEPARTAMENTO EN VENTA 1 AMB A ESTRENAR 62 M2 CON AMPLIO PATIO Y PARRILLA, SAAVEDRA","Departamento","Venta",-34.5552956,-58.4928073
"202006","CABA","Comuna 6",1,30,27,145000,"USD","Departamento monoambiente a la venta - Torre premium Palmera Caballito","Departamento","Venta",-34.628187,-58.4295863
"202006","CABA","Comuna 10",1,35,32,110000,"USD","Departamento monoambiente a estrenar c/cochera  - Villa Luro - Parque Avellaneda -","Departamento","Venta",-34.6425546,-58.4956588
"202006","CABA","Comuna 10",1,39,36,108000,"USD","Departamento monoambiente a estrenar c/cochera  - Villa Luro - Parque Avellaneda -","Departamento","Venta",-34.6425546,-58.4956588
"202006","CABA","Comuna 10",1,37,34,99000,"USD","Departamento monoambiente a estrenar c/cochera  - Villa Luro - Parque Avellaneda","Departamento","Venta",-34.6425546,-58.4956588
"202006","CABA","Comuna 10",1,37,34,90000,"USD","Departamento monoambiente a estrenar c/cochera  - Villa Luro - Parque Avellaneda -","Departamento","Venta",-34.6425546,-58.4956588
"202006","CABA","Comuna 10",1,35,31,87000,"USD","Departamento monoambiente a estrenar  - Villa Luro - Parque Avellaneda -","Departamento","Venta",-34.6425546,-58.4956588
"202006","CABA","Comuna 15",1,41,34,105000,"USD","Monoambiente a estrenar con balcón y cochera","Departamento","Venta",-34.5817366,-58.4739813
"202006","CABA","Comuna 11",2,79,54,32500,"ARS","Alquiler 2 ambientes ph Villa Devoto","PH","Alquiler",-34.5986649,-58.5175482
"202006","GBA","Pilar",2,95,72,273000,"USD","Venta Bouquet, 2 ambientes, suite con vestidor, terraza con parrilla y jardín. Cochera.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",2,107,72,291500,"USD","Venta departamento 2 ambientes. Terraza con parrilla. Cochera. Ameneties. Bouquet. Pilar.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",2,118,82,279000,"USD","Venta Bouquet, 2 ambientes, suite con vestidor, terraza con parrilla y jardín. Cochera.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",2,95,82,279000,"USD","Venta Bouquet, 2 ambientes, suite con vestidor, terraza con parrilla y jardín. Cochera.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",2,95,72,294500,"USD","Venta Bouquet, 2 ambientes, suite con vestidor, balcón con parrilla. Cochera. Amenities de lujo","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",2,107,72,287500,"USD","Venta Bouquet, 2 ambientes, suite con vestidor, terraza con parrilla. Cochera. Amenities","Departamento","Venta",-34.4373927,-58.7999458
"202006","CABA","Comuna 12",2,124,61,270000,"USD","Venta departamento  en PB con patio a estrenar - Coghlan","Departamento","Venta",-34.5619146,-58.478877
"202006","CABA","Comuna 12",2,138,47,310000,"USD","Venta departamento a estrenar de dos ambientes con gran terraza  - Coghlan","Departamento","Venta",-34.5619146,-58.478877
"202006","CABA","Comuna 14",2,69,60,330000,"USD","Palacio Bellini | República Árabe Siria 3000 | Departamento de 2 ambientes con cochera.","Departamento","Venta",-34.5808382,-58.4137062
"202006","CABA","Comuna 14",2,47,44,105000,"USD","Departamento - Palermo","Departamento","Venta",-34.5957933,-58.4166861
"202006","CABA","Comuna 14",2,70,65,330000,"USD","EXCLUSIVO DEPARTAMENTO 2 AMBIENTES EN TORRE DE CATEGORIA - COCHERA - BALCON TERRAZA - AMENITIES - SEGURIDAD 24HS","Departamento","Venta",-34.5803496,-58.413095
"202006","CABA","Comuna 14",2,66,62,187000,"USD","Venta departamento 2 o 3 ambientes. 2baños. Cañitas. Palermo","Departamento","Venta",-34.5703353,-58.4339449
"202006","GBA","Berazategui",2,54,54,63000,"USD","Departamento 2 ambientes en Quilmes en venta","Departamento","Venta",-34.7533045,-58.2245337
"202006","GBA","Quilmes",2,47,42,83000,"USD","Venta departamento 2 ambientes con amenities - Bernal - Quilmes","Departamento","Venta",-34.7097609,-58.2680685
"202006","CABA","Comuna 13",2,38,38,18000,"ARS","Departamento - Belgrano","Departamento","Alquiler",-34.5662509,-58.4660232
"202006","CABA","Comuna 13",2,92,82,410000,"USD","Departamento 2 ambientes con amenities - Magnifica vista al río - Belgrano Chico","Departamento","Venta",-34.5627725,-58.4560226
"202006","CABA","Comuna 13",2,48,46,140000,"USD","Hermoso 2 Ambientes con Balcon - Libertador y Ugarte","Departamento","Venta",-34.5566529,-58.4627602
"202006","CABA","Comuna 15",2,28,27,60000,"USD","Departamento - Paternal","Departamento","Venta",-34.6038828,-58.4658686
"202006","CABA","Comuna 15",2,39,39,23000,"ARS","Aoyte 1200 PB Caballito 2 amb. al frente. Patio. S/expensas. Pque. Centenario","Departamento","Alquiler",-34.605306,-58.4410547
"202006","CABA","Comuna 6",2,41,36,125820,"USD","Departamento de 2 ambientes 42 m en piso 6 a estrenar en torre Palmera  Caballito","Departamento","Venta",-34.6281806,-58.4294834
"202006","CABA","Comuna 6",2,46,43,114000,"USD","Venta departamento 2 ambientes - Caballito","Departamento","Venta",-34.614947,-58.4407707
"202006","CABA","Comuna 5",2,60,54,165000,"USD","Departamento con Balcón en Venta - Nuevo Emprendimiento de Caballito","Departamento","Venta",-34.61238,-58.43017
"202006","CABA","Comuna 2",2,43,41,155000,"USD","Excelente dos ambientes, piso alto luminoso. en construcción. Metropolitan Plaza. Barrio Norte","Departamento","Venta",-34.5989048,-58.3971504
"202006","CABA","Comuna 10",2,44,38,15000,"ARS","Departamento - 2 amb- Velez Sarfield","Departamento","Alquiler",-34.6282362,-58.4915087
"202006","CABA","Comuna 11",2,34,30,99000,"USD","Venta Departamento 2 amb. Balcon Super Luminoso-Villa del Parque-BAJO DE PRECIO","Departamento","Venta",-34.6109721,-58.4988673
"202006","GBA","Vicente López",3,72,72,199000,"USD","PH 3 Ambientes  en venta  en La Lucila","PH","Venta",-34.499325444,-58.495697754
"202006","GBA","Tigre",3,80,80,54606,"USD","Casas de Santa Ana II Villanueva","Casa","Venta",-34.3797944,-58.6913964
"202006","GBA","General San Martín",3,111,70,95000,"USD","Casa - Villa Ballester","Casa","Venta",-34.5434931132,-58.5519037324
"202006","CABA","Comuna 3",3,74,74,120000,"USD","Departamento 3 Ambientes","Departamento","Venta",-34.6052797,-58.4075123
"202006","GBA","Pilar",3,86,65,195000,"USD","Depto 3 ambientes CRYSTAL LAGOON PILAR Posible financiación","Departamento","Venta",-34.4110802,-58.849152
"202006","GBA","Pilar",3,136,72,435000,"USD","Venta departamento 3 ambientes. Terraza y parrilla. Cochera cubierta. Amenities. Bouquet. Pilar.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",3,136,72,440000,"USD","Venta en  Bouquet 3 ambientes. Terraza y parrilla. Cochera cubierta. Ameneties de lujo.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",3,141,102,425000,"USD","Venta/alquiler Bouquet 3 ambientes, PB con jardin y parrilla. Cochera cubierta. Ameneties de lujo.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",3,141,102,75000,"ARS","Venta/alquiler Bouquet 3 ambientes, PB con jardin y parrilla. Cochera cubierta. Ameneties de lujo.","Departamento","Alquiler",-34.4373927,-58.7999458
"202006","GBA","Tigre",3,130,80,320000,"USD","Departamento - Venta - 3 Ambientes -  Qbay Golf - Islas del Golf - Nordelta -","Departamento","Venta",-34.4083144666,-58.6325493153
"202006","CABA","Comuna 13",3,52,52,139000,"USD","Venta Departamento en PB- 3 ambientes - Nuñez","Departamento","Venta",-34.538156,-58.469849
"202006","CABA","Comuna 5",3,64,59,189000,"USD","Venta Departamento 3 Ambientes - Almagro","Departamento","Venta",-34.6040748,-58.4309406
"202006","CABA","Comuna 14",3,137,123,680000,"USD","VENTA TORRE PALERMO PARK 3 AMB COCHERA BAULERA - AMENITIES","Departamento","Venta",-34.5853604,-58.4107333
"202006","CABA","Comuna 14",3,70,67,360000,"USD","Departamento Torre Las Plazas venta 3 ambientes con cochera y amenities Palermo","Departamento","Venta",-34.5802629,-58.407291
"202006","CABA","Comuna 14",3,50,50,137000,"USD","Departamento en venta en Palermo 3 ambientes.  Piso alto muy luminoso.","Departamento","Venta",-34.5764224292,-58.4325398482
"202006","CABA","Comuna 14",3,64,62,220000,"USD","Venta departamento 3 ambientes  -  Palermo","Departamento","Venta",-34.5786756,-58.4128551
"202006","CABA","Comuna 14",3,81,79,220000,"USD","Venta Departamento en Palermo 3 Ambientes c/dependencia","Departamento","Venta",-34.5866964,-58.4218144
"202006","GBA","Quilmes",3,81,75,23000,"ARS","Venta departamento 3 ambientes-2 baños- con cochera-Quilmes","Departamento","Alquiler",-34.7269442,-58.2477696
"202006","GBA","Quilmes",3,81,75,129900,"USD","Venta departamento 3 ambientes-2 baños- con cochera-Quilmes","Departamento","Venta",-34.7269442,-58.2477696
"202006","CABA","Comuna 13",3,78,70,269000,"USD","Venta con Renta - Divino 3 ambientes!","Departamento","Venta",-34.5654205,-58.44783
"202006","CABA","Comuna 13",3,89,80,350000,"USD","Luminoso e impecable departamento de 3 ambientes en Belgrano","Departamento","Venta",-34.5630063,-58.4574819
"202006","CABA","Comuna 12",3,84,70,185000,"USD","DEPARTAMENTO 3 AMBIENTES EN VENTA A ESTRENAR 84 MTS TOTALES, SAAVEDRA, EXCELENTE LUZ, SOL Y DISTRIBU","Departamento","Venta",-34.5552956,-58.4928073
"202006","CABA","Comuna 6",3,85,75,155000,"USD","Departamento de 3 Ambientes en Venta - Caballito","Departamento","Venta",-34.611305,-58.4408738
"202006","CABA","Comuna 1",3,90,57,28000,"ARS","Departamento - Monserrat","Departamento","Alquiler",-34.615085,-58.3802908
"202006","GBA","Avellaneda",3,105,83,118000,"USD","Venta departamento PH 3ambientes con patio. 2 baños. Wilde","Departamento","Venta",-34.7025865,-58.3191646
"202006","CABA","Comuna 13",3,90,62,335000,"USD","Departamento - Colegiales","Departamento","Venta",-34.5766339,-58.4534149
"202006","GBA","San Isidro",3,63,63,185000,"USD","Impecable Duplex 3 amb en San Isidro. Contrafrente luminoso y tranquilo.","Departamento","Venta",-34.47265,-58.5204801
"202006","GBA","San Isidro",3,95,95,280000,"USD","Departamento en venta de 3 ambientes  dep.  San Isidro centro. A nuevo!","Departamento","Venta",-34.4714472,-58.5090316
"202006","CABA","Comuna 2",3,71,68,185000,"USD","Departamento en venta - Barrio Norte Ideal Inversion p/renta zona Facultades.","Departamento","Venta",-34.5976690693,-58.402611973
"202006","CABA","Comuna 2",3,82,82,263000,"USD","Departamento Tres Ambientes Venta Con Renta Barrio Norte-Silencioso-Bajas Expensas","Departamento","Venta",-34.5960174,-58.3950233
"202006","CABA","Comuna 15",3,90,90,235000,"USD","Venta Amplio departamento 3 ambientes reciclado a nuevo - Villa Crespo","Departamento","Venta",-34.6013482,-58.4408121
"202006","CABA","Comuna 14",3,78,67,242000,"USD","Venta Departamento  3 ambientes - Dome Soho - Villa Crespo","Departamento","Venta",-34.5960517,-58.4277245
"202006","CABA","Comuna 15",3,67,67,149000,"USD","VENTA 3 AMB RECICLADO - VILLA CRESPO","Departamento","Venta",-34.5981146,-58.4387052
"202006","CABA","Comuna 15",3,81,64,150000,"USD","Venta departamento 3 ambientes - Villa Crespo","Departamento","Venta",-34.6014483,-58.4375363
"202006","CABA","Comuna 3",3,54,49,93000,"USD","Venta Departamento 3 Ambientes San Cristobal","Departamento","Venta",-34.6231344,-58.3982607
"202006","CABA","Comuna 13",4,140,101,310000,"USD","Venta PH  4 ambientes. Sin expensas. Belgrano.","PH","Venta",-34.565541,-58.4578236
"202006","GBA","Tigre",4,180,160,280000,"USD","Venta Casa - San Andres Villanueva","Casa","Venta",-34.3825838,-58.6851645
"202006","GBA","Escobar",4,207,207,285000,"USD","Casa a estrenar- Barrio Puertos- El Canton-","Casa","Venta",-34.3322797,-58.7532856
"202006","CABA","Comuna 9",4,300,280,595000,"USD","Casa con Pileta en Venta","Casa","Venta",-34.6605766,-58.517935
"202006","GBA","Avellaneda",4,190,170,159900,"USD","Venta casa 4 ambientes. Terreno propio. Wilde. Avellaneda","Casa","Venta",-34.7071913,-58.3171273
"202006","GBA","Pilar",4,191,151,515000,"USD","Venta Bouquet 4 ambientes, PB con doble jardin y parrilla. Dos cocheras y baulera.  Ameneties de lujo.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",4,195,153,595000,"USD","Venta Duplex 4 ambientes. Doble cochera y baulera. Amenities de lujo. Bouquet. Pilar.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",4,205,172,640000,"USD","Venta  en Bouquet dúplex 4 ambientes, 2 suites, doble terraza con parrilla. Cochera.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",4,240,124,575000,"USD","Venta Bouquet dúplex, 4 ambientes, doble terraza con parrilla. 2 cocheras. Amenities.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",4,240,124,115000,"ARS","Venta Bouquet dúplex, 4 ambientes, doble terraza con parrilla. 2 cocheras. Amenities.","Departamento","Alquiler",-34.4373927,-58.7999458
"202006","CABA","Comuna 13",4,213,195,1200000,"USD","Espectacular depto 4 ambientes en Chateau Libertador, Nuñez","Departamento","Venta",-34.5479263,-58.4562118
"202006","CABA","Comuna 14",4,99,85,215000,"USD","Venta PH 4ambientes a reciclar.  Palermo","Departamento","Venta",-34.5934349,-58.4196319
"202006","CABA","Comuna 14",4,140,134,480000,"USD","Departamento semipiso 4 ambientes hecho a NUEVO, Las Cañitas","Departamento","Venta",-34.571213,-58.430603
"202006","CABA","Comuna 14",4,143,124,460000,"USD","VENTA DEPTO 4 AMBIENTES LAS CAÑITAS","Departamento","Venta",-34.5690267,-58.4461478
"202006","CABA","Comuna 13",4,200,180,1180000,"USD","Venta o alquiler Departamento Belgrano 4 ambientes. Vistas panorámicas , impecable","Departamento","Venta",-34.5536822,-58.4379609
"202006","CABA","Comuna 14",4,220,200,599000,"USD","BELGRANO VENTA TOTAMENTE RECICLADO 4 amb  dependencia  cochera","Departamento","Venta",-34.5649482,-58.4418101
"202006","CABA","Comuna 13",4,90,85,269000,"USD","VENTA 4 AMB RECICLADO 100% TODO NUEVO","Departamento","Venta",-34.5649988,-58.4624792
"202006","CABA","Comuna 13",4,114,106,330000,"USD","Hermoso Departamento 4 ambientes Belgrano R","Departamento","Venta",-34.5679183,-58.4625088
"202006","CABA","Comuna 2",4,97,90,260000,"USD","Venta impecable 4 ambientes en Recoleta entre Junín y Ayacucho. Luminoso. Reciclado!","Departamento","Venta",-34.59749,-58.3969624
"202006","CABA","Comuna 2",4,110,105,369000,"USD","Venta departamento 4 ambientes Recoleta","Departamento","Venta",-34.5906548099,-58.4006974454
"202006","CABA","Comuna 1",4,128,118,480000,"USD","Venta  departamento 4 amb. - Dependencia y Cochera - Recoleta","Departamento","Venta",-34.5929311,-58.3857689
"202006","CABA","Comuna 3",4,61,61,185000,"USD","Luminoso departamento de cuatro ambientes piso alto Av. Belgrano 2400 - Balvanera","Departamento","Venta",-34.614495,-58.4004652
"202006","GBA","San Isidro",4,233,157,380000,"USD","Luminoso Duplex 4 ambientes con parrilla y Terraza privada - El Solar de San Isidro","Departamento","Venta",-34.4746904,-58.5402424
"202006","CABA","Comuna 15",4,81,76,155000,"USD","Departamento en Venta en Villa Crespo - Oportunidad","Departamento","Venta",-34.6009545,-58.4328409
"202006","CABA","Comuna 14",4,130,120,401000,"USD","Venta Departamento  4 ambientes -Dome Soho- Villa Crespo","Departamento","Venta",-34.5960517,-58.4277245
"202006","CABA","Comuna 12",4,102,92,315000,"USD","Departamento de 4 ambientes con balcón aterrazado en Urquiza R","Departamento","Venta",-34.5797187,-58.490906
"202006","GBA","Vicente López",4,97,79,400000,"USD","Departamento 4 ambientes a estrenar - Puerto de Olivos, Vicente Lopez","Departamento","Venta",-34.5087602739,-58.4773439963
"202006","GBA","Avellaneda",5,245,140,299000,"USD","PH Tipo casa, reciclado, super luminoso - Avellaneda-BAJO DE PRECIO","PH","Venta",-34.6656407,-58.3634009
"202006","GBA","Pilar",5,424,332,880000,"USD","Casa en venta con renta en Ayres de Pilar, 4 suites, piscina, quincho.","Casa","Venta",-34.4361539,-58.8012869
"202006","GBA","Pilar",5,361,321,68000,"ARS","Casa Mapuche en alquiler, 3 cuartos,  family, play, dependencias y piscina.","Casa","Alquiler",-34.4431759,-58.8531263
"202006","GBA","Pilar",5,330,300,495000,"USD","Venta casa 3 dormitorios, excelente ubicación. La Lomada de Pilar.","Casa","Venta",-34.4329196,-58.8188652
"202006","GBA","Tigre",5,440,400,990000,"USD","Se vende Casa Barrio Lagos del  Golf Nordelta, 5 ambientes a estrenar con vista increible al lago!","Casa","Venta",-34.3908054957,-58.646304963
"202006","GBA","Tigre",5,365,365,150000,"ARS","ALQUILER TALAR DEL LAGO 1     Casa - General Pacheco","Casa","Alquiler",-34.4429578,-58.6517062
"202006","GBA","Escobar",5,300,297,350000,"USD","Casa - El Cazal","Casa","Venta",-34.2981924,-58.7618351
"202006","GBA","Escobar",5,210,186,260000,"USD","Casa de 5 ambientes a estrenar- El Canton - Puerto","Casa","Venta",-34.3322797,-58.7532856
"202006","GBA","Vicente López",5,290,290,799000,"USD","Casa en Venta de 6 ambientes - La Lucila","Casa","Venta",-34.5021520333,-58.4874951577
"202006","GBA","Pilar",5,218,195,635000,"USD","Venta  en Bouquet dúplex 4 ambientes, 2 suites, doble terraza con parrilla. Cochera.","Departamento","Venta",-34.4373927,-58.7999458
"202006","GBA","Pilar",5,290,243,735000,"USD","Venta - Alquiler dúplex 5 ambientes, doble terraza con parrilla y lavadero. Bouquet. Pilar.","Departamento","Venta",-34.4373927,-58.7999458
